TAM_HMH2,01/10/2021 21:40:00,1009.999,0,0,2.413643,27.60766,20.72228,84.37891,0.220665,-0.0816312,2.90411,-2.40488,I/O Timeout,I/O Timeout,I/O Timeout,I/O Timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TAM_HMH2,01/10/2021 21:40:00,1009.999,0,0,2.413643,27.60766,20.72228,84.37891,0.220665,-0.0816312,2.90411,-2.40488,I/O Timeout,I/O Timeout,I/O Timeout,I/O Timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
